run_id,regime,method,seed,model_rate,eval_acc,device_type,client_model_rate,node_id
prg5qiyn,noniid,heterofl,1340,1.0,0.6333333333333333,rpi4,0.25,13585236586984932693
prg5qiyn,noniid,heterofl,1340,1.0,0.478,rpi4,0.125,10027246661642381761
prg5qiyn,noniid,heterofl,1340,1.0,0.39,rpi4,0.125,7153335259868363381
prg5qiyn,noniid,heterofl,1340,1.0,0.45,rpi4,0.125,9786364752390287366
prg5qiyn,noniid,heterofl,1340,1.0,0.282,rpi4,0.25,13922368486276353523
prg5qiyn,noniid,heterofl,1340,1.0,0.5072463768115942,rpi4,0.25,10029577497955103373
prg5qiyn,noniid,heterofl,1340,1.0,0.45484949832775917,rpi4,0.25,15331405967964923949
bj8ua1of,noniid,fedrolex,1340,0.125,0.206,rpi5,1.0,7231945426667155351
bj8ua1of,noniid,fedrolex,1340,0.125,0.142,rpi5,1.0,12286912738425916876
bj8ua1of,noniid,fedrolex,1340,0.125,0.29,rpi5,0.5,3804527270476669573
bj8ua1of,noniid,fedrolex,1340,0.125,0.19469026548672566,rpi5,0.5,2088604571877681108
bj8ua1of,noniid,fedrolex,1340,0.125,0.10638297872340426,rpi5,1.0,12820997021130548554
bj8ua1of,noniid,fedrolex,1340,0.125,0.5714285714285714,rpi5,1.0,6981031133484330138
bj8ua1of,noniid,fedrolex,1340,0.125,0.5148148148148148,rpi5,0.5,4109712227981222390
bj8ua1of,noniid,fedrolex,1340,0.125,0.512,rpi5,1.0,8119893958490289462
bj8ua1of,noniid,fedrolex,1340,0.125,0.0859375,rpi5,0.5,1891569483231964045
bj8ua1of,noniid,fedrolex,1340,0.125,0.376,rpi5,0.5,6087158628121226993
bj8ua1of,noniid,fedrolex,1340,0.125,0.4666666666666667,rpi4,0.25,17312696781808432055
bj8ua1of,noniid,fedrolex,1340,0.125,0.41,rpi4,0.125,7588438020885689974
bj8ua1of,noniid,fedrolex,1340,0.125,0.37681159420289856,rpi4,0.25,12812572230144312970
bj8ua1of,noniid,fedrolex,1340,0.125,0.342,rpi4,0.25,11407365514228058554
bj8ua1of,noniid,fedrolex,1340,0.125,0.432,rpi4,0.25,9925202818104097980
bj8ua1of,noniid,fedrolex,1340,0.125,0.452,rpi4,0.125,5690662266494685240
bj8ua1of,noniid,fedrolex,1340,0.125,0.4440894568690096,rpi4,0.125,5759699431709310083
bj8ua1of,noniid,fedrolex,1340,0.125,0.306,rpi4,0.125,4697218314664667934
bj8ua1of,noniid,fedrolex,1340,0.125,0.196,rpi4,0.125,1123086186975575616
bj8ua1of,noniid,fedrolex,1340,0.125,0.5551839464882943,rpi4,0.25,8712128076568552353
bj8ua1of,noniid,fedrolex,1340,0.25,0.306,rpi5,1.0,12286912738425916876
bj8ua1of,noniid,fedrolex,1340,0.25,0.546,rpi5,0.5,6087158628121226993
bj8ua1of,noniid,fedrolex,1340,0.25,0.336283185840708,rpi5,0.5,2088604571877681108
bj8ua1of,noniid,fedrolex,1340,0.25,0.414,rpi5,0.5,3804527270476669573
bj8ua1of,noniid,fedrolex,1340,0.25,0.6071428571428571,rpi5,1.0,6981031133484330138
bj8ua1of,noniid,fedrolex,1340,0.25,0.1640625,rpi5,0.5,1891569483231964045
bj8ua1of,noniid,fedrolex,1340,0.25,0.5074074074074074,rpi5,0.5,4109712227981222390
bj8ua1of,noniid,fedrolex,1340,0.25,0.238,rpi5,1.0,7231945426667155351
bj8ua1of,noniid,fedrolex,1340,0.25,0.18085106382978725,rpi5,1.0,12820997021130548554
bj8ua1of,noniid,fedrolex,1340,0.25,0.51,rpi5,1.0,8119893958490289462
bj8ua1of,noniid,fedrolex,1340,0.25,0.32,rpi4,0.125,7588438020885689974
bj8ua1of,noniid,fedrolex,1340,0.25,0.494,rpi4,0.25,11407365514228058554
bj8ua1of,noniid,fedrolex,1340,0.25,0.534,rpi4,0.125,5690662266494685240
bj8ua1of,noniid,fedrolex,1340,0.25,0.4249201277955272,rpi4,0.125,5759699431709310083
bj8ua1of,noniid,fedrolex,1340,0.25,0.5333333333333333,rpi4,0.25,17312696781808432055
bj8ua1of,noniid,fedrolex,1340,0.25,0.536,rpi4,0.125,4697218314664667934
bj8ua1of,noniid,fedrolex,1340,0.25,0.536,rpi4,0.25,9925202818104097980
bj8ua1of,noniid,fedrolex,1340,0.25,0.4057971014492754,rpi4,0.25,12812572230144312970
bj8ua1of,noniid,fedrolex,1340,0.25,0.332,rpi4,0.125,1123086186975575616
bj8ua1of,noniid,fedrolex,1340,0.25,0.5852842809364549,rpi4,0.25,8712128076568552353
bj8ua1of,noniid,fedrolex,1340,0.5,0.554,rpi5,0.5,6087158628121226993
bj8ua1of,noniid,fedrolex,1340,0.5,0.5973451327433629,rpi5,0.5,2088604571877681108
bj8ua1of,noniid,fedrolex,1340,0.5,0.544,rpi5,1.0,7231945426667155351
bj8ua1of,noniid,fedrolex,1340,0.5,0.2872340425531915,rpi5,1.0,12820997021130548554
bj8ua1of,noniid,fedrolex,1340,0.5,0.5,rpi5,0.5,1891569483231964045
bj8ua1of,noniid,fedrolex,1340,0.5,0.47023809523809523,rpi5,1.0,6981031133484330138
bj8ua1of,noniid,fedrolex,1340,0.5,0.424,rpi5,1.0,8119893958490289462
bj8ua1of,noniid,fedrolex,1340,0.5,0.5259259259259259,rpi5,0.5,4109712227981222390
bj8ua1of,noniid,fedrolex,1340,0.5,0.676,rpi5,0.5,3804527270476669573
bj8ua1of,noniid,fedrolex,1340,0.5,0.616,rpi5,1.0,12286912738425916876
bj8ua1of,noniid,fedrolex,1340,0.5,0.22,rpi4,0.125,7588438020885689974
bj8ua1of,noniid,fedrolex,1340,0.5,0.5,rpi4,0.25,17312696781808432055
bj8ua1of,noniid,fedrolex,1340,0.5,0.468,rpi4,0.25,11407365514228058554
bj8ua1of,noniid,fedrolex,1340,0.5,0.542,rpi4,0.125,5690662266494685240
bj8ua1of,noniid,fedrolex,1340,0.5,0.3450479233226837,rpi4,0.125,5759699431709310083
bj8ua1of,noniid,fedrolex,1340,0.5,0.362,rpi4,0.25,9925202818104097980
bj8ua1of,noniid,fedrolex,1340,0.5,0.34,rpi4,0.125,1123086186975575616
bj8ua1of,noniid,fedrolex,1340,0.5,0.642,rpi4,0.125,4697218314664667934
bj8ua1of,noniid,fedrolex,1340,0.5,0.30434782608695654,rpi4,0.25,12812572230144312970
bj8ua1of,noniid,fedrolex,1340,0.5,0.34782608695652173,rpi4,0.25,8712128076568552353
bj8ua1of,noniid,fedrolex,1340,1.0,0.421875,rpi5,0.5,1891569483231964045
bj8ua1of,noniid,fedrolex,1340,1.0,0.6785714285714286,rpi5,1.0,6981031133484330138
bj8ua1of,noniid,fedrolex,1340,1.0,0.2074468085106383,rpi5,1.0,12820997021130548554
bj8ua1of,noniid,fedrolex,1340,1.0,0.556,rpi5,0.5,6087158628121226993
bj8ua1of,noniid,fedrolex,1340,1.0,0.724,rpi5,1.0,7231945426667155351
bj8ua1of,noniid,fedrolex,1340,1.0,0.6,rpi5,1.0,8119893958490289462
bj8ua1of,noniid,fedrolex,1340,1.0,0.4424778761061947,rpi5,0.5,2088604571877681108
bj8ua1of,noniid,fedrolex,1340,1.0,0.572,rpi5,1.0,12286912738425916876
bj8ua1of,noniid,fedrolex,1340,1.0,0.6814814814814815,rpi5,0.5,4109712227981222390
bj8ua1of,noniid,fedrolex,1340,1.0,0.584,rpi5,0.5,3804527270476669573
bj8ua1of,noniid,fedrolex,1340,1.0,0.4666666666666667,rpi4,0.25,17312696781808432055
bj8ua1of,noniid,fedrolex,1340,1.0,0.43130990415335463,rpi4,0.125,5759699431709310083
bj8ua1of,noniid,fedrolex,1340,1.0,0.69,rpi4,0.25,11407365514228058554
bj8ua1of,noniid,fedrolex,1340,1.0,0.594,rpi4,0.125,5690662266494685240
bj8ua1of,noniid,fedrolex,1340,1.0,0.404,rpi4,0.125,7588438020885689974
bj8ua1of,noniid,fedrolex,1340,1.0,0.47,rpi4,0.125,4697218314664667934
bj8ua1of,noniid,fedrolex,1340,1.0,0.512,rpi4,0.125,1123086186975575616
bj8ua1of,noniid,fedrolex,1340,1.0,0.406,rpi4,0.25,9925202818104097980
bj8ua1of,noniid,fedrolex,1340,1.0,0.45893719806763283,rpi4,0.25,12812572230144312970
bj8ua1of,noniid,fedrolex,1340,1.0,0.48494983277591974,rpi4,0.25,8712128076568552353
